kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor
K00961.03,Kepler-42 d,CONFIRMED,CANDIDATE,1.865114193,1124.8,0.66,455.0,10.1,3292.0,0.148,0.132,5.215,3,633.0,5.5075283,33.096786,0.785,0.4279,,22.8
K00964.01,,FALSE POSITIVE,FALSE POSITIVE,3.273699006,6862.8,22.36,3060.0,20728.79,10816.0,2.493,2.76,4.086,1,410.0,389.9093,5358.328,0.733,3.07626,,6.531
K00965.01,,FALSE POSITIVE,FALSE POSITIVE,7.047103499,71318.0,51.86,955.0,196.62,5730.0,1.035,1.018,4.417,1,186.0,250.96498,1292.6384,1.047,3.3208,,16.511
K01038.01,,FALSE POSITIVE,FALSE POSITIVE,0.530300102,3040.0,35.73,2410.0,7972.18,6184.0,1.038,1.1,4.448,1,,,,1.2507,2.8502,,1.4
K01039.01,,FALSE POSITIVE,FALSE POSITIVE,1.073917869,1926.6,33.01,1794.0,2450.63,5962.0,0.959,1.011,4.479,1,963.0,19.889372,64.74856,1.266,2.4305,,1.761
K01040.01,,FALSE POSITIVE,FALSE POSITIVE,4.206096814,1298.1,32.66,1252.0,581.11,6306.0,1.076,1.126,4.426,1,324.0,7.063732,55.101536,1.239,10.7381,,1.563
K01041.01,,FALSE POSITIVE,FALSE POSITIVE,19.56313723,5536.0,9.73,706.0,58.71,5766.0,1.077,0.952,4.352,1,59.0,73.21492,262.10284,0.908,6.8575,,12.901
K01042.01,,FALSE POSITIVE,FALSE POSITIVE,2.227718792,1039.0,8.88,1400.0,906.46,6038.0,0.922,1.0,4.508,2,301.0,37.197628,103.12402,1.04,4.9699,,1.52
K01043.01,,FALSE POSITIVE,FALSE POSITIVE,0.591914504,1057.7,27.21,1646.0,1746.78,5122.0,0.655,0.713,4.659,1,1919.0,4.3505745,26.984055,1.344,1.0225,,1.942
K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,36.7704935,1346.6,2.83,437.0,8.6,5142.0,0.755,0.84,4.602,3,37.0,9.495525,32.536316,0.545,4.42,,55.9
K01360.02,Kepler-290 b,CONFIRMED,CANDIDATE,14.58932429,831.3,2.32,594.0,29.53,5142.0,0.755,0.84,4.602,3,94.0,4.7797537,25.364767,0.694,2.4184,,35.0
K01360.03,Kepler-290 d,CONFIRMED,CANDIDATE,0.764017553,128.2,0.86,1589.0,1503.79,5142.0,0.755,0.84,4.602,3,1685.0,3.4748602,11.504973,0.442,1.103,,4.86
K01361.01,Kepler-61 b,CONFIRMED,CANDIDATE,59.8780258,1419.1,2.19,273.0,1.31,4016.0,0.599,0.595,4.658,1,25.0,12.004533,41.289803,0.004,4.8027,,98.43
K01362.01,,CANDIDATE,CANDIDATE,20.51360192,1174.1,2.58,540.0,20.15,5310.0,0.704,0.733,4.608,1,58.0,6.527793,27.987392,0.703,3.4769,,34.2
K01426.02,Kepler-297 c,CONFIRMED,CANDIDATE,74.92768653,4119.2,6.39,409.0,6.62,5618.0,0.897,0.846,4.46,3,14.0,45.83368,135.41301,0.796,4.74,,85.5
K01426.03,Kepler-297 d,CONFIRMED,CANDIDATE,150.0189511,4319.7,32.6,325.0,2.62,5618.0,0.897,0.846,4.46,3,10.0,37.902687,92.3644,1.252,4.3823,,119.3
K01427.01,Kepler-844 b,CONFIRMED,CANDIDATE,2.613020421,599.7,1.5,713.0,61.24,3883.0,0.517,0.516,4.725,2,408.0,4.668822,26.910467,0.891,1.9588,,5.28
K01428.01,Kepler-845 b,CONFIRMED,CANDIDATE,0.927859786,515.3,1.79,1361.0,813.3,4815.0,0.699,0.799,4.631,1,1438.0,5.107275,42.134464,0.795,1.4279,,3.32
K01429.01,Kepler-1750 b,CONFIRMED,CANDIDATE,205.912735,2378.8,4.68,298.0,1.85,5644.0,0.969,0.981,4.457,1,6.0,19.985064,45.572163,0.196,9.992,,161.5
K00168.03,Kepler-23 b,CONFIRMED,CANDIDATE,7.10695741,131.0,1.72,1157.0,422.8,5761.0,1.518,1.036,4.091,3,170.0,5.449663,21.704592,0.079,5.1462,,10.643
K01239.01,,CANDIDATE,CANDIDATE,0.783276173,264.7,1.98,2149.0,5056.88,5640.0,1.233,0.979,4.247,2,1447.0,4.051483,34.98987,0.041,1.6735,,3.673
K01239.02,,CANDIDATE,CANDIDATE,3.17405898,282.2,2.09,1348.0,780.46,5640.0,1.233,0.979,4.247,2,290.0,4.27974,20.459885,0.422,2.3156,,9.7
K01240.01,Kepler-280 b,CONFIRMED,CANDIDATE,2.1395563,266.1,1.76,1425.0,974.3,5534.0,1.08,0.926,4.338,2,625.0,5.426671,40.34683,0.368,2.0678,,7.51
K01240.02,Kepler-280 c,CONFIRMED,CANDIDATE,4.807103254,450.5,2.96,1088.0,330.84,5534.0,1.08,0.926,4.338,2,243.0,4.404341,23.289696,0.94,0.9393,,16.07
K01241.01,Kepler-56 c,CONFIRMED,CANDIDATE,21.4054422,409.3,11.64,1087.0,330.0,4838.0,4.361,1.381,3.299,2,64.0,5.214027,27.981884,0.943,11.721,,5.66
K01241.02,Kepler-56 b,CONFIRMED,CANDIDATE,10.5007712,183.4,5.68,1378.0,852.28,4838.0,4.361,1.381,3.299,2,126.0,4.3861976,19.48658,0.034,14.522,,5.617
K01305.01,Kepler-285 b,CONFIRMED,CANDIDATE,2.633852528,259.8,1.38,1131.0,387.43,5114.0,0.878,0.817,4.463,2,506.0,3.5590234,20.749485,0.204,2.0206,,9.91
K01305.02,Kepler-285 c,CONFIRMED,CANDIDATE,6.18670882,202.6,1.21,851.0,123.96,5114.0,0.878,0.817,4.463,2,202.0,3.6045911,11.189779,0.013,2.909,,16.46
K01306.01,Kepler-286 b,CONFIRMED,CANDIDATE,1.796320953,210.9,1.2,1367.0,827.82,5576.0,0.829,0.8,4.503,4,749.0,4.1764746,17.918095,0.015,1.9139,,7.288
K01306.02,Kepler-286 c,CONFIRMED,CANDIDATE,3.468073,243.9,1.29,1098.0,343.57,5576.0,0.829,0.8,4.503,4,353.0,3.84667,14.930003,0.143,2.361,,11.29
K01306.03,Kepler-286 d,CONFIRMED,CANDIDATE,5.9142668,253.2,1.31,919.0,168.51,5576.0,0.829,0.8,4.503,4,190.0,4.0545297,11.950892,0.04,2.661,,17.223
K00162.01,Kepler-476 b,CONFIRMED,CANDIDATE,14.00640392,716.4,3.11,807.0,100.09,5788.0,1.124,0.969,4.323,1,96.0,15.730072,95.65456,0.568,4.6919,,19.48
K01363.01,Kepler-291 b,CONFIRMED,CANDIDATE,3.546531809,442.7,2.18,1212.0,510.26,5993.0,0.986,1.093,4.489,2,374.0,4.0639963,23.153551,0.633,2.2746,,9.56
K01363.02,Kepler-291 c,CONFIRMED,CANDIDATE,5.70070626,379.8,2.03,1035.0,270.62,5993.0,0.986,1.093,4.489,2,221.0,3.6126156,11.391634,0.664,1.6408,,20.53
K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,20.8341497,803.1,2.26,563.0,23.82,5296.0,0.808,0.821,4.538,5,54.0,6.2038746,19.91233,0.269,4.522,,34.84
K01364.02,Kepler-292 d,CONFIRMED,CANDIDATE,7.0556584,705.6,2.13,808.0,100.88,5296.0,0.808,0.821,4.538,5,165.0,4.566244,26.062698,0.301,3.0479,,17.32
K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,10.47548084,1070.7,2.11,540.0,20.15,4463.0,0.611,0.662,4.677,3,129.0,7.816096,32.21275,0.664,2.3024,,27.5
K01430.02,Kepler-298 c,CONFIRMED,CANDIDATE,22.92886314,908.9,2.08,416.0,7.09,4463.0,0.611,0.662,4.677,3,56.0,4.695583,16.82331,0.805,2.0831,,54.2
K01430.03,Kepler-298 d,CONFIRMED,CANDIDATE,77.4740991,1543.6,2.63,277.0,1.4,4463.0,0.611,0.662,4.677,3,15.0,8.733629,21.88943,0.758,4.168,,101.0
K01431.01,,CANDIDATE,CANDIDATE,345.1589354,5087.9,7.79,241.0,0.8,5597.0,0.931,1.032,4.515,1,4.0,97.44233,180.64433,0.87,7.5646,,220.9
K01432.01,Kepler-299 c,CONFIRMED,CANDIDATE,6.88595222,428.5,2.68,946.0,189.35,5616.0,0.999,0.903,4.394,4,197.0,5.22476,28.989138,0.953,4.148,,4.86
K01242.01,,CANDIDATE,CANDIDATE,99.6442783,3215.6,8.48,415.0,6.98,6102.0,1.016,1.049,4.447,1,13.0,50.157146,149.48808,0.966,5.1772,,69.73
K01243.01,,FALSE POSITIVE,FALSE POSITIVE,3.125814002,238.8,1.88,1460.0,1073.04,6358.0,1.181,1.125,4.346,1,364.0,4.4584374,26.694933,0.506,1.7895,,11.75
K00155.01,Kepler-474 b,CONFIRMED,CANDIDATE,5.660669429,737.8,3.24,1115.0,365.53,5746.0,1.173,0.927,4.266,1,237.0,16.75932,178.65834,0.477,4.6483,,8.47
K01244.01,,FALSE POSITIVE,FALSE POSITIVE,10.80487163,292.7,1.71,857.0,127.84,6092.0,0.998,1.074,4.471,1,123.0,5.1119256,24.561169,0.207,2.7215,,30.17
K01245.01,Kepler-798 b,CONFIRMED,CANDIDATE,13.71938426,316.4,1.98,864.0,131.94,6387.0,1.105,1.145,4.41,1,96.0,6.3262296,36.90624,0.022,5.5677,,19.137
K01306.04,Kepler-286 e,CONFIRMED,CANDIDATE,29.2214959,394.0,1.81,539.0,20.03,5576.0,0.829,0.8,4.503,4,37.0,4.250857,9.017555,0.779,4.014,,36.6
K01307.01,Kepler-287 c,CONFIRMED,CANDIDATE,44.8520997,780.8,3.35,513.0,16.35,5514.0,1.071,0.926,4.345,2,28.0,8.438127,27.30246,0.807,3.5729,,61.2
K01307.02,Kepler-287 b,CONFIRMED,CANDIDATE,20.34237838,564.6,2.88,667.0,46.93,5514.0,1.071,0.926,4.345,2,65.0,5.3906736,23.735342,0.826,2.3351,,40.4
K00157.05,Kepler-11 g,CONFIRMED,CANDIDATE,118.3786735,1083.3,3.4,376.0,4.75,5657.0,1.046,0.921,4.364,6,12.0,23.928257,57.479816,0.011,9.5574,,97.44
K01308.01,Kepler-811 b,CONFIRMED,CANDIDATE,23.58444746,429.2,3.0,730.0,66.96,5655.0,1.354,0.947,4.152,1,45.0,7.8933067,38.17304,0.711,5.5545,,23.75
K01364.03,Kepler-292 e,CONFIRMED,CANDIDATE,11.97884409,707.9,2.11,678.0,49.87,5296.0,0.808,0.821,4.538,5,97.0,5.0058317,22.088585,0.073,3.751,,24.92
K01364.04,Kepler-292 c,CONFIRMED,CANDIDATE,3.71545593,331.7,1.46,1001.0,237.42,5296.0,0.808,0.821,4.538,5,298.0,3.5967462,14.922149,0.327,2.558,,10.7
K01364.05,Kepler-292 b,CONFIRMED,CANDIDATE,2.58083264,270.2,1.31,1130.0,386.18,5296.0,0.808,0.821,4.538,5,384.0,3.556008,13.412409,0.16,2.1729,,9.11
K01365.01,,FALSE POSITIVE,FALSE POSITIVE,1.487084251,295.7,1.6,1462.0,1076.29,5650.0,0.876,0.993,4.551,1,896.0,4.2122483,14.378395,0.678,1.3233,,6.55
K01366.01,Kepler-293 b,CONFIRMED,CANDIDATE,19.25404023,987.7,3.04,657.0,44.17,5798.0,0.941,1.038,4.507,2,71.0,7.968353,38.617783,0.548,4.6509,,27.58
K01432.02,Kepler-299 d,CONFIRMED,CANDIDATE,15.0549356,256.4,1.6,729.0,66.72,5616.0,0.999,0.903,4.394,4,86.0,4.9368367,14.513995,0.321,4.801,,23.07
K01432.03,Kepler-299 b,CONFIRMED,CANDIDATE,2.92721119,170.2,1.29,1258.0,593.23,5616.0,0.999,0.903,4.394,4,417.0,3.6157002,14.135632,0.043,2.545,,8.902
K01432.04,Kepler-299 e,CONFIRMED,CANDIDATE,38.2856338,322.8,1.77,534.0,19.24,5616.0,0.999,0.903,4.394,4,31.0,5.2318935,11.1404295,0.115,6.512,,45.4
K01433.01,Kepler-846 b,CONFIRMED,CANDIDATE,19.80787763,616.3,2.08,624.0,35.89,5775.0,0.84,0.934,4.558,1,55.0,5.231054,19.597445,0.054,3.453,,44.76
K01434.01,Kepler-847 b,CONFIRMED,CANDIDATE,2.343230566,246.5,1.18,1054.0,292.31,4798.0,0.782,0.761,4.533,1,454.0,3.5424068,18.235683,0.047,2.0424,,8.896
K01246.01,,CANDIDATE,CANDIDATE,19.03723442,401.3,5.74,1051.0,288.04,5248.0,2.892,1.017,3.523,1,71.0,4.9258957,22.91305,0.033,3.3882,,43.69
K01247.01,,FALSE POSITIVE,FALSE POSITIVE,2.73987398,20632.2,34.83,2113.0,4705.3,6520.0,2.26,1.3,3.844,1,487.0,308.4296,3950.9128,0.703,4.15886,,4.6067
K01248.01,,FALSE POSITIVE,FALSE POSITIVE,5.801880653,41924.0,19.91,964.0,203.62,5845.0,0.874,0.968,4.541,1,195.0,205.9154,1286.583,0.773,4.2608,,9.713
K01249.01,,FALSE POSITIVE,FALSE POSITIVE,85.34092607,51746.2,1177.65,409.0,6.61,6004.0,0.898,0.978,4.522,1,13.0,382.3717,1112.0742,12.773,10.6141,,152.2
K01250.01,,FALSE POSITIVE,FALSE POSITIVE,0.782045734,16185.0,45.05,2070.0,4332.1,6113.0,0.995,1.044,4.463,2,1711.0,62.45093,417.58163,1.244,1.7945,,2.59
K01251.01,,CANDIDATE,CANDIDATE,0.576078683,10084.8,23.23,1982.0,3647.63,5693.0,0.816,0.911,4.57,1,1158.0,26.813059,332.99945,1.113,1.63253,,1.976
K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,10.1171684,288.7,3.07,1163.0,433.41,6306.0,1.792,1.399,4.077,1,130.0,5.367586,36.0002,0.296,4.6677,,16.1
K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,19.12947603,451.2,4.23,817.0,105.25,5372.0,1.71,1.084,4.007,2,58.0,5.561409,27.225363,0.861,3.9622,,20.4
K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,83.5781976,630.8,6.63,655.0,43.62,6056.0,2.562,1.468,3.788,1,15.0,15.571879,46.45182,0.544,7.2487,,76.4
K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,6.1469956,249.6,2.04,1164.0,433.72,6110.0,1.296,1.185,4.285,2,177.0,3.8294797,22.47045,0.083,3.3153,,14.33
K01313.01,,FALSE POSITIVE,FALSE POSITIVE,0.522457732,143.8,1.52,2308.0,6715.55,5991.0,0.954,0.956,4.459,1,2046.0,3.3603704,10.736804,0.967,0.8907,,1.695
K01366.02,Kepler-293 c,CONFIRMED,CANDIDATE,54.1558384,1109.8,3.88,466.0,11.12,5798.0,0.941,1.038,4.507,2,23.0,7.5476775,22.053192,0.927,4.432,,43.5
K00018.01,Kepler-5 b,CONFIRMED,CANDIDATE,3.548465446,7251.5,14.92,1640.0,1708.28,6290.0,1.746,1.319,4.074,1,378.0,165.75914,2268.56,0.075,4.56904,,6.4128
K00163.01,Kepler-477 b,CONFIRMED,CANDIDATE,11.1199028,636.3,2.08,649.0,42.07,5078.0,0.766,0.816,4.581,1,120.0,11.871954,87.53735,0.72,3.3759,,18.37
K01367.01,Kepler-828 b,CONFIRMED,CANDIDATE,0.567856484,334.8,1.55,1848.0,2760.23,5073.0,0.853,0.806,4.483,1,2354.0,4.550782,36.96481,0.324,1.0258,,4.126
K01368.01,,FALSE POSITIVE,FALSE POSITIVE,251.0597249,7419.8,44.2,301.0,1.93,5714.0,1.086,0.94,4.34,1,4.0,63.254208,91.4856,1.264,5.1095,,200.9
K00169.01,,FALSE POSITIVE,FALSE POSITIVE,11.70219638,639.7,16.15,719.0,63.16,5758.0,0.762,0.848,4.596,1,90.0,14.167073,51.785847,1.166,2.6658,,8.67
K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,40.7150498,563.9,2.2,516.0,16.76,5968.0,0.881,0.97,4.534,2,34.0,12.013242,46.191032,0.638,8.587,,29.0
K01435.02,Kepler-300 b,CONFIRMED,CANDIDATE,10.44635944,354.2,2.18,812.0,102.77,5968.0,0.881,0.97,4.534,2,127.0,5.4132304,28.358614,0.967,2.749,,9.73
K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,2.508553286,211.6,1.28,1278.0,629.8,5814.0,0.881,0.944,4.523,3,430.0,4.1928034,21.959381,0.009,2.2664,,8.587
K01436.02,Kepler-301 d,CONFIRMED,CANDIDATE,13.75129636,348.5,1.66,725.0,65.24,5814.0,0.881,0.944,4.523,3,76.0,5.1792703,20.443975,0.359,3.853,,25.96
K01252.01,,FALSE POSITIVE,FALSE POSITIVE,0.885747456,895.2,269.98,4958.0,142553.16,5487.0,10.396,2.581,2.816,1,759.0,20.811855,86.12313,1.205,4.4788,,1.291
K01253.01,,FALSE POSITIVE,FALSE POSITIVE,3.611541977,2972.3,28.07,1005.0,240.29,5203.0,0.802,0.75,4.504,1,318.0,19.172527,122.51739,1.254,8.6068,,1.84
K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,8.041347775,591.0,1.29,507.0,15.59,3980.0,0.54,0.56,4.722,3,160.0,10.568704,59.488434,0.26,2.6332,,23.07
K01254.01,,FALSE POSITIVE,FALSE POSITIVE,5.082722475,1974.1,4.4,1059.0,296.94,5780.0,1.0,1.0,4.438,1,261.0,8.657381,61.00949,0.019,5.9139,,6.856
K01255.01,,CANDIDATE,CANDIDATE,78.9257421,17972.0,11.9,398.0,5.94,5750.0,0.882,0.98,4.538,1,15.0,60.656586,173.86752,0.359,7.5193,,85.4
K01256.01,,FALSE POSITIVE,FALSE POSITIVE,9.991625291,3450.5,38.93,907.0,160.14,5874.0,1.096,0.954,4.338,1,135.0,36.29211,244.16704,1.256,3.8552,,8.496
K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,8.57504983,160.6,4.26,1374.0,841.68,4986.0,3.464,1.268,3.462,1,130.0,5.7493663,22.157326,0.129,8.653,,7.617
K01315.01,,CANDIDATE,CANDIDATE,6.84639884,149.7,1.9,1132.0,387.84,6065.0,1.31,1.115,4.251,1,192.0,4.7668767,29.791174,0.9,3.4919,,7.03
K01316.01,Kepler-1743 b,CONFIRMED,CANDIDATE,7.64970832,55.4,1.43,1144.0,404.99,5855.0,1.613,1.266,4.125,2,173.0,4.336284,20.20837,0.898,6.625,,4.15
K01316.02,,CANDIDATE,CANDIDATE,12.37679312,,,,,,,,,2,,,,,3.85,,
K00157.06,Kepler-11 b,CONFIRMED,CANDIDATE,10.30401132,316.1,1.84,849.0,122.98,5657.0,1.046,0.921,4.364,6,117.0,7.053083,40.980724,0.017,4.2246,,18.939
K01317.01,,FALSE POSITIVE,FALSE POSITIVE,2.171827838,42086.0,58.56,1311.0,698.31,5650.0,0.891,0.944,4.513,1,395.0,140.0197,1758.7235,1.323,3.2205,,4.86
K01369.01,Kepler-1745 b,CONFIRMED,CANDIDATE,3.016182013,222.5,2.25,1449.0,1044.49,5611.0,1.4,0.995,4.144,1,449.0,3.8950944,27.806568,0.732,2.8349,,5.78
K01370.01,Kepler-829 b,CONFIRMED,CANDIDATE,6.8833761,458.4,1.69,857.0,127.67,5679.0,0.794,0.886,4.581,1,193.0,4.5916114,24.844032,0.075,2.2702,,23.559
K01371.01,,FALSE POSITIVE,FALSE POSITIVE,0.833980196,261.2,1.45,1816.0,2562.78,5747.0,0.871,0.939,4.53,1,802.0,7.6196065,19.69466,0.547,1.756,,3.19
K01372.01,,FALSE POSITIVE,FALSE POSITIVE,69.62754202,,,,,,,,,1,,,,,11.07,,
K01373.01,,FALSE POSITIVE,FALSE POSITIVE,1.926353494,185.1,1.33,1484.0,1146.34,6063.0,0.899,0.893,4.481,1,699.0,4.6182823,27.81583,0.767,2.5305,,3.95
K01374.01,,FALSE POSITIVE,FALSE POSITIVE,0.890737359,195.8,20.57,2022.0,3948.43,5687.0,1.169,0.979,4.293,1,1503.0,5.0013156,25.053722,1.146,1.9257,,1.324
K01436.03,Kepler-301 c,CONFIRMED,CANDIDATE,5.41908491,231.0,1.38,989.0,225.71,5814.0,0.881,0.944,4.523,3,173.0,3.9332454,15.08037,0.536,2.3379,,15.26
K01437.01,Kepler-1751 b,CONFIRMED,CANDIDATE,7.01733571,255.5,1.61,984.0,221.46,6052.0,0.967,0.974,4.456,3,152.0,3.2695124,12.549701,0.581,3.567,,12.53
K01438.01,Kepler-848 b,CONFIRMED,CANDIDATE,6.91134223,201.7,1.9,1086.0,328.65,5685.0,1.35,1.039,4.194,1,196.0,5.727925,33.104385,0.259,5.6743,,9.13
K01439.01,Kepler-849 b,CONFIRMED,CANDIDATE,394.6249514,2013.3,7.79,325.0,2.65,5910.0,1.727,1.164,4.03,1,4.0,43.208004,77.076385,0.336,24.108,,123.3
K01440.01,Kepler-850 b,CONFIRMED,CANDIDATE,7.19304935,255.3,1.59,995.0,232.36,6185.0,0.991,1.06,4.472,1,185.0,4.6677556,17.257557,0.017,3.407,,16.37
K01257.01,Kepler-420 b,CONFIRMED,CANDIDATE,86.64764448,7311.6,9.4,419.0,7.28,5522.0,1.12,0.963,4.323,1,16.0,71.32161,214.94081,0.0,4.2326,,168.41
K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,36.33750453,2828.4,5.3,513.0,16.36,5717.0,0.884,0.984,4.538,3,38.0,17.845207,83.923164,0.825,7.06,,25.87
K01258.02,Kepler-281 b,CONFIRMED,CANDIDATE,14.64613058,593.5,2.22,694.0,54.95,5717.0,0.884,0.984,4.538,3,89.0,4.9242187,24.705685,0.561,5.688,,16.85
K01258.03,Kepler-281 d,CONFIRMED,CANDIDATE,148.272013,1707.4,4.3,321.0,2.51,5717.0,0.884,0.984,4.538,3,8.0,9.519084,18.454786,0.883,4.192,,150.9
K01259.01,,FALSE POSITIVE,FALSE POSITIVE,1.506507172,880.9,13.4,801.0,97.56,3755.0,0.473,0.485,4.774,1,869.0,4.176006,32.83695,1.226,4.5346,,1.439
K01318.01,,FALSE POSITIVE,FALSE POSITIVE,1.634614356,19761.5,44.22,1611.0,1597.73,6121.0,0.97,1.001,4.468,1,657.0,52.131435,826.91174,1.229,3.4422,,2.87
K01319.01,,FALSE POSITIVE,FALSE POSITIVE,16.025018977,29090.0,1069.01,657.0,44.01,5776.0,0.789,0.879,4.582,2,54.0,84.13553,294.42953,13.239,3.8828,,68.0
K01320.01,Kepler-816 b,CONFIRMED,CANDIDATE,10.50682978,13355.5,9.01,668.0,47.21,5127.0,0.782,0.872,4.589,1,83.0,60.11019,336.95108,0.407,3.7769,,21.85
K01321.01,,FALSE POSITIVE,FALSE POSITIVE,0.711966971,6227.5,33.34,1855.0,2808.98,5486.0,0.83,0.741,4.47,1,1501.0,25.937656,469.62744,1.268,2.0221,,1.899
K01322.01,,FALSE POSITIVE,FALSE POSITIVE,17.72724392,16878.0,14.77,741.0,71.06,6181.0,1.006,1.074,4.464,1,49.0,218.46481,606.2019,0.825,4.1073,,25.69
K01375.01,Kepler-1746 b,CONFIRMED,CANDIDATE,321.2124365,2358.6,7.25,310.0,2.17,6018.0,1.286,1.09,4.257,1,5.0,37.382668,79.74445,0.873,4.012,,359.0
K01376.01,,FALSE POSITIVE,FALSE POSITIVE,7.13895376,254.2,49.96,1622.0,1635.0,7131.0,2.145,1.373,3.913,1,184.0,6.6407986,27.41521,1.199,4.568,,2.54
K00164.01,,FALSE POSITIVE,FALSE POSITIVE,4.4645454,194.3,3.07,1601.0,1555.36,6093.0,1.985,1.168,3.91,1,300.0,9.715323,34.60856,0.808,2.8823,,7.3
K01377.01,Kepler-830 b,CONFIRMED,CANDIDATE,11.29689442,198.5,1.74,907.0,160.18,6096.0,1.176,1.155,4.358,1,121.0,7.745626,18.354597,0.634,4.623,,14.79
K01378.01,,FALSE POSITIVE,FALSE POSITIVE,19.30112039,232.3,1.66,669.0,47.49,5687.0,0.943,0.83,4.408,2,71.0,8.516369,35.863037,0.862,6.0752,,13.08
K00019.01,,FALSE POSITIVE,FALSE POSITIVE,1.20320092,2807.1,49.25,2124.0,4809.16,6218.0,1.349,1.045,4.198,1,1110.0,72.82885,1460.8717,1.274,1.9197,,2.3
K00171.01,Kepler-116 b,CONFIRMED,CANDIDATE,5.968724048,510.6,3.26,1251.0,579.9,6122.0,1.439,1.123,4.173,2,225.0,9.55923,85.64559,0.166,3.651,,12.593
K01449.01,,FALSE POSITIVE,FALSE POSITIVE,10.980246199,50078.0,21.94,821.0,107.47,5952.0,0.897,0.851,4.462,1,123.0,454.16522,2461.2927,0.733,3.74464,,21.976
K01450.01,Kepler-854 b,CONFIRMED,FALSE POSITIVE,2.144632238,19836.9,59.19,1736.0,2146.82,6296.0,1.305,1.076,4.24,1,629.0,117.24942,1522.2762,1.228,6.2701,,2.249
K01451.01,,FALSE POSITIVE,FALSE POSITIVE,27.32204488,77474.5,21.58,531.0,18.81,5620.0,0.772,0.863,4.592,1,50.0,1074.5865,4301.102,0.257,5.6716,,45.248
K01452.01,,FALSE POSITIVE,FALSE POSITIVE,1.152216965,12072.0,187.73,5283.0,183811.71,5560.0,15.113,3.468,2.619,1,1162.0,88.7088,349.56705,0.811,2.2245,,3.158
K01260.01,,FALSE POSITIVE,FALSE POSITIVE,5.2972293,1210.5,47.7,2867.0,15961.1,4631.0,14.296,1.812,2.386,1,249.0,4.2323937,16.799067,0.022,3.799,,10.99
K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,133.460999,5032.9,11.21,433.0,8.29,5588.0,1.593,1.031,4.047,2,10.0,60.005577,120.222275,0.249,11.4997,,91.8
K00156.02,Kepler-114 b,CONFIRMED,CANDIDATE,5.188563677,358.7,1.0,586.0,27.95,3980.0,0.54,0.56,4.722,3,239.0,7.282807,42.199,0.179,2.3683,,16.77
K01261.02,Kepler-799 c,CONFIRMED,CANDIDATE,15.19423359,367.8,3.69,893.0,150.25,5588.0,1.593,1.031,4.047,2,88.0,3.8574545,14.239111,0.906,3.106,,17.65
K01262.01,,FALSE POSITIVE,FALSE POSITIVE,14.17098745,3070.8,4.19,608.0,32.22,5107.0,0.777,0.807,4.565,1,84.0,26.58552,122.1254,0.041,3.4804,,32.62
K01263.01,,FALSE POSITIVE,FALSE POSITIVE,31.9734169,1414.4,24.1,442.0,9.01,4931.0,0.774,0.865,4.595,1,43.0,12.32784,49.232666,1.24,13.262,,6.32
K01323.01,Kepler-817 b,CONFIRMED,CANDIDATE,3.990105908,6154.9,7.45,1124.0,378.53,5926.0,0.913,1.004,4.519,1,212.0,24.950838,246.02412,0.582,2.4108,,11.45
K01324.01,,FALSE POSITIVE,FALSE POSITIVE,0.52205862,1381.3,27.16,2022.0,3951.57,5359.0,0.878,0.847,4.478,1,1280.0,4.427926,20.874199,1.24,2.0847,,1.407
K01325.01,Kepler-818 b,CONFIRMED,CANDIDATE,10.035381809,2829.7,4.42,786.0,90.33,5813.0,0.833,0.925,4.561,1,107.0,18.218279,139.00804,0.079,3.4062,,23.541
K01326.01,,FALSE POSITIVE,FALSE POSITIVE,53.100942624,19981.1,24.02,464.0,10.93,5465.0,0.973,0.859,4.396,1,27.0,309.93567,1147.6056,0.988,2.2868,,128.679
K00158.01,,FALSE POSITIVE,FALSE POSITIVE,5.80181368,269.6,4.52,1491.0,1168.82,6020.0,2.097,1.162,3.86,1,179.0,11.327671,28.802832,0.967,4.119,,3.62
K01327.01,,FALSE POSITIVE,FALSE POSITIVE,15.6402515,800.3,18.11,640.0,39.55,5346.0,0.826,0.771,4.491,1,58.0,9.2049055,14.437648,1.167,6.222,,5.52
K01378.02,,FALSE POSITIVE,FALSE POSITIVE,0.691666384,35.6,0.58,2031.0,4014.57,5687.0,0.943,0.83,4.408,2,1872.0,3.6677482,14.8852005,0.552,1.9603,,2.383
